timestamp,volume,open,high,low,close
20250930 07:23:00 America/Denver,-1,51.0,51.0,50.8,50.8
20250930 07:23:15 America/Denver,-1,50.8,50.8,50.8,50.8
20250930 07:23:30 America/Denver,-1,50.8,50.8,50.35,50.45
20250930 07:23:45 America/Denver,-1,50.45,50.45,50.35,50.35
20250930 07:24:00 America/Denver,-1,50.35,50.65,50.05,50.35
20250930 07:24:15 America/Denver,-1,50.35,50.65,50.35,50.65
20250930 07:24:30 America/Denver,-1,50.65,50.7,50.6,50.6
20250930 07:24:45 America/Denver,-1,50.6,50.6,50.4,50.4
20250930 07:30:00 America/Denver,-1,51.75,54.4,50.85,52.6
20250930 07:30:15 America/Denver,-1,52.6,53.55,51.1,51.65
20250930 07:30:30 America/Denver,-1,51.65,53.05,50.5,52.35
20250930 07:30:45 America/Denver,-1,52.35,52.75,51.45,51.65
20250930 07:31:00 America/Denver,-1,51.65,52.1,49.4,49.75
20250930 07:31:15 America/Denver,-1,49.75,51.05,49.3,50.6
20250930 07:31:30 America/Denver,-1,50.6,53.15,50.45,52.5
20250930 07:31:45 America/Denver,-1,52.5,53.7,52.05,53.4
20250930 07:32:00 America/Denver,-1,53.4,53.7,51.55,51.85
20250930 07:32:15 America/Denver,-1,51.85,52.7,50.6,51.05
20250930 07:32:30 America/Denver,-1,51.05,52.7,50.85,51.45
20250930 07:32:45 America/Denver,-1,51.45,53.25,51.3,51.65
20250930 07:33:00 America/Denver,-1,51.65,52.5,50.95,51.3
20250930 07:33:15 America/Denver,-1,51.3,51.55,49.2,50.35
20250930 07:33:30 America/Denver,-1,50.35,50.4,48.6,49.35
20250930 07:33:45 America/Denver,-1,49.35,49.35,48.45,48.8
20250930 07:34:00 America/Denver,-1,48.8,49.95,48.3,48.7
20250930 07:34:15 America/Denver,-1,48.7,49.45,46.7,46.8
20250930 07:34:30 America/Denver,-1,46.8,47.5,45.75,46.8
20250930 07:34:45 America/Denver,-1,46.8,48.8,46.8,47.2
20250930 07:35:00 America/Denver,-1,47.2,48.75,46.75,48.1
20250930 07:35:15 America/Denver,-1,48.1,48.4,46.7,47.6
20250930 07:35:30 America/Denver,-1,47.6,48.0,45.55,46.0
20250930 07:35:45 America/Denver,-1,46.0,47.45,45.75,46.5
20250930 07:36:00 America/Denver,-1,46.5,48.2,46.5,47.8
20250930 07:36:15 America/Denver,-1,47.8,48.6,47.2,48.2
20250930 07:36:30 America/Denver,-1,48.2,49.5,48.0,48.4
20250930 07:36:45 America/Denver,-1,48.4,48.55,47.15,47.3
20250930 07:37:00 America/Denver,-1,47.3,48.5,46.0,46.2
20250930 07:37:15 America/Denver,-1,46.2,46.85,44.45,46.3
20250930 07:37:30 America/Denver,-1,46.3,46.55,45.4,45.6
20250930 07:37:45 America/Denver,-1,45.6,47.55,45.2,46.7
20250930 07:38:00 America/Denver,-1,46.7,49.05,46.7,47.2
20250930 07:38:15 America/Denver,-1,47.2,47.55,44.65,45.35
20250930 07:38:30 America/Denver,-1,45.35,46.6,45.15,46.3
20250930 07:38:45 America/Denver,-1,46.3,47.9,46.05,47.0
20250930 07:39:00 America/Denver,-1,47.0,47.15,45.7,46.0
20250930 07:39:15 America/Denver,-1,46.0,46.9,45.65,45.9
20250930 07:39:30 America/Denver,-1,45.9,46.9,45.75,46.5
20250930 07:39:45 America/Denver,-1,46.5,47.2,46.2,46.9
20250930 07:40:00 America/Denver,-1,46.9,48.3,46.45,47.6
20250930 07:40:15 America/Denver,-1,47.6,48.95,47.55,48.6
20250930 07:40:30 America/Denver,-1,48.6,49.1,47.9,49.0
20250930 07:40:45 America/Denver,-1,49.0,50.85,48.7,49.1
20250930 07:41:00 America/Denver,-1,49.1,49.25,47.85,48.1
20250930 07:41:15 America/Denver,-1,48.1,49.25,47.5,48.4
20250930 07:41:30 America/Denver,-1,48.4,48.7,47.0,48.5
20250930 07:41:45 America/Denver,-1,48.5,48.85,47.55,48.2
20250930 07:42:00 America/Denver,-1,48.2,49.7,47.6,48.65
20250930 07:42:15 America/Denver,-1,48.65,49.25,48.0,48.8
20250930 07:42:30 America/Denver,-1,48.8,49.3,47.15,48.05
20250930 07:42:45 America/Denver,-1,48.05,48.95,47.8,48.3
20250930 07:43:00 America/Denver,-1,48.3,49.2,47.55,48.1
20250930 07:43:15 America/Denver,-1,48.1,48.25,47.35,47.8
20250930 07:43:30 America/Denver,-1,47.8,49.2,47.3,49.0
20250930 07:43:45 America/Denver,-1,49.0,51.25,48.7,51.05
20250930 07:44:00 America/Denver,-1,51.05,51.6,49.7,50.9
20250930 07:44:15 America/Denver,-1,50.9,51.95,50.8,51.6
20250930 07:44:30 America/Denver,-1,51.6,52.1,51.3,51.6
20250930 07:44:45 America/Denver,-1,51.6,52.95,51.4,52.4
20250930 07:45:00 America/Denver,-1,52.4,53.1,50.45,52.3
20250930 07:45:15 America/Denver,-1,52.3,53.95,52.1,53.4
20250930 07:45:30 America/Denver,-1,53.4,54.55,53.15,53.8
20250930 07:45:45 America/Denver,-1,53.8,54.75,52.75,53.1
20250930 07:46:00 America/Denver,-1,53.1,53.5,52.35,52.9
20250930 07:46:15 America/Denver,-1,52.9,53.85,51.95,53.5
20250930 07:46:30 America/Denver,-1,53.5,53.5,51.9,52.05
20250930 07:46:45 America/Denver,-1,52.05,52.8,51.95,52.45
20250930 07:47:00 America/Denver,-1,52.45,53.7,51.7,51.9
20250930 07:47:15 America/Denver,-1,51.9,52.05,50.3,51.0
20250930 07:47:30 America/Denver,-1,51.0,53.05,50.7,52.2
20250930 07:47:45 America/Denver,-1,52.2,53.25,51.9,52.4
20250930 07:48:00 America/Denver,-1,52.4,53.5,51.85,52.7
20250930 07:48:15 America/Denver,-1,52.7,53.65,50.5,50.85
20250930 07:48:30 America/Denver,-1,50.85,51.75,50.7,51.0
20250930 07:48:45 America/Denver,-1,51.0,51.85,50.5,51.05
20250930 07:49:00 America/Denver,-1,51.05,51.4,50.05,50.8
20250930 07:49:15 America/Denver,-1,50.8,51.05,48.0,48.9
20250930 07:49:30 America/Denver,-1,48.9,49.05,46.8,47.9
20250930 07:49:45 America/Denver,-1,47.9,50.0,47.65,49.3
20250930 07:50:00 America/Denver,-1,49.3,50.35,47.65,49.2
20250930 07:50:15 America/Denver,-1,49.2,49.2,47.15,47.7
20250930 07:50:30 America/Denver,-1,47.7,48.4,47.3,47.9
20250930 07:50:45 America/Denver,-1,47.9,48.15,46.65,47.9
20250930 07:51:00 America/Denver,-1,47.9,48.65,47.1,47.6
20250930 07:51:15 America/Denver,-1,47.6,48.7,47.0,48.35
20250930 07:51:30 America/Denver,-1,48.35,48.75,47.85,48.1
20250930 07:51:45 America/Denver,-1,48.1,48.45,46.65,46.9
20250930 07:52:00 America/Denver,-1,46.9,48.3,46.0,47.0
20250930 07:52:15 America/Denver,-1,47.0,47.65,46.65,47.4
20250930 07:52:30 America/Denver,-1,47.4,48.8,46.45,48.3
20250930 07:52:45 America/Denver,-1,48.3,49.15,47.35,48.7
20250930 07:53:00 America/Denver,-1,48.7,49.7,47.35,47.8
20250930 07:53:15 America/Denver,-1,47.8,48.55,47.3,47.55
20250930 07:53:30 America/Denver,-1,47.55,48.75,47.45,47.8
20250930 07:53:45 America/Denver,-1,47.8,48.1,46.9,47.1
20250930 07:54:00 America/Denver,-1,47.1,48.0,46.2,46.2
20250930 07:54:15 America/Denver,-1,46.2,47.8,43.2,44.05
20250930 07:54:30 America/Denver,-1,44.05,45.65,43.8,45.2
20250930 07:54:45 America/Denver,-1,45.2,45.4,44.2,44.2
20250930 07:55:00 America/Denver,-1,44.2,44.45,42.55,43.4
20250930 07:55:15 America/Denver,-1,43.4,44.8,42.65,44.65
20250930 07:55:30 America/Denver,-1,44.65,45.2,42.45,43.55
20250930 07:55:45 America/Denver,-1,43.55,45.25,43.55,44.9
20250930 07:56:00 America/Denver,-1,44.9,46.4,44.55,46.4
20250930 07:56:15 America/Denver,-1,46.4,47.5,46.3,47.0
20250930 07:56:30 America/Denver,-1,47.0,49.2,46.7,48.8
20250930 07:56:45 America/Denver,-1,48.8,48.9,47.35,47.6
20250930 07:57:00 America/Denver,-1,47.6,48.1,46.4,47.4
20250930 07:57:15 America/Denver,-1,47.4,48.0,46.25,47.3
20250930 07:57:30 America/Denver,-1,47.3,48.1,46.6,47.7
20250930 07:57:45 America/Denver,-1,47.7,49.85,47.15,49.55
20250930 07:58:00 America/Denver,-1,49.55,51.0,49.2,50.25
20250930 07:58:15 America/Denver,-1,50.25,50.6,49.55,50.0
20250930 07:58:30 America/Denver,-1,50.0,50.15,48.45,49.4
20250930 07:58:45 America/Denver,-1,49.4,50.6,49.4,50.3
20250930 07:59:00 America/Denver,-1,50.3,51.5,49.6,51.2
20250930 07:59:15 America/Denver,-1,51.2,51.55,50.85,51.35
20250930 07:59:30 America/Denver,-1,51.35,51.5,50.1,50.45
20250930 07:59:45 America/Denver,-1,50.45,53.35,50.45,52.35
20250930 08:00:00 America/Denver,-1,52.35,57.15,51.4,54.35
20250930 08:00:15 America/Denver,-1,54.35,56.45,52.05,54.25
20250930 08:00:30 America/Denver,-1,54.25,55.45,52.65,53.65
20250930 08:00:45 America/Denver,-1,53.65,54.65,52.85,53.85
20250930 08:01:00 America/Denver,-1,53.85,54.65,52.75,53.25
20250930 08:01:15 America/Denver,-1,53.25,53.7,51.9,52.15
20250930 08:01:30 America/Denver,-1,52.15,53.9,52.1,53.65
20250930 08:01:45 America/Denver,-1,53.65,53.8,52.25,53.3
20250930 08:02:00 America/Denver,-1,53.3,55.7,53.25,55.05
20250930 08:02:15 America/Denver,-1,55.05,55.6,53.9,55.05
20250930 08:02:30 America/Denver,-1,55.05,56.15,54.55,55.35
20250930 08:02:45 America/Denver,-1,55.35,55.65,54.0,55.0
20250930 08:03:00 America/Denver,-1,55.0,56.75,55.0,56.05
20250930 08:03:15 America/Denver,-1,56.05,58.0,55.05,55.25
20250930 08:03:30 America/Denver,-1,55.25,55.75,54.3,55.35
20250930 08:03:45 America/Denver,-1,55.35,56.5,55.25,56.0
20250930 08:04:00 America/Denver,-1,56.0,57.05,55.85,56.0
20250930 08:04:15 America/Denver,-1,56.0,56.45,54.45,55.1
20250930 08:04:30 America/Denver,-1,55.1,55.35,53.25,54.1
20250930 08:04:45 America/Denver,-1,54.1,54.45,53.2,53.7
20250930 08:05:00 America/Denver,-1,53.7,54.6,50.4,51.05
20250930 08:05:15 America/Denver,-1,51.05,51.5,48.8,50.75
20250930 08:05:30 America/Denver,-1,50.75,51.95,50.25,51.35
20250930 08:05:45 America/Denver,-1,51.35,52.2,50.05,50.6
20250930 08:06:00 America/Denver,-1,50.6,50.7,47.05,48.0
20250930 08:06:15 America/Denver,-1,48.0,48.5,45.6,47.8
20250930 08:06:30 America/Denver,-1,47.8,48.65,47.1,48.05
20250930 08:06:45 America/Denver,-1,48.05,49.5,47.8,48.6
20250930 08:07:00 America/Denver,-1,48.6,50.15,48.05,49.45
20250930 08:07:15 America/Denver,-1,49.45,50.35,48.4,50.15
20250930 08:07:30 America/Denver,-1,50.15,50.25,47.95,48.8
20250930 08:07:45 America/Denver,-1,48.8,49.55,48.0,49.4
20250930 08:08:00 America/Denver,-1,49.4,49.5,47.6,47.9
20250930 08:08:15 America/Denver,-1,47.9,48.9,47.65,47.9
20250930 08:08:30 America/Denver,-1,47.9,48.3,46.9,47.9
20250930 08:08:45 America/Denver,-1,47.9,48.85,47.25,48.3
20250930 08:09:00 America/Denver,-1,48.3,48.3,47.0,47.6
20250930 08:09:15 America/Denver,-1,47.6,47.7,46.05,46.5
20250930 08:09:30 America/Denver,-1,46.5,48.35,46.0,47.65
20250930 08:09:45 America/Denver,-1,47.65,47.75,46.2,46.55
20250930 08:10:00 America/Denver,-1,46.55,47.5,45.75,46.5
20250930 08:10:15 America/Denver,-1,46.5,47.05,43.6,45.15
20250930 08:10:30 America/Denver,-1,45.15,46.75,44.75,46.5
20250930 08:10:45 America/Denver,-1,46.5,47.3,46.5,47.0
20250930 08:11:00 America/Denver,-1,47.0,48.85,46.85,47.0
20250930 08:11:15 America/Denver,-1,47.0,48.45,46.85,47.9
20250930 08:11:30 America/Denver,-1,47.9,48.2,46.1,47.6
20250930 08:11:45 America/Denver,-1,47.6,47.9,45.05,45.4
20250930 08:12:00 America/Denver,-1,45.4,47.1,45.2,46.4
20250930 08:12:15 America/Denver,-1,46.4,47.0,45.25,46.1
20250930 08:12:30 America/Denver,-1,46.1,46.4,45.1,45.4
20250930 08:12:45 America/Denver,-1,45.4,47.5,45.4,46.8
20250930 08:13:00 America/Denver,-1,46.8,47.1,45.8,46.2
20250930 08:13:15 America/Denver,-1,46.2,48.75,46.05,48.5
20250930 08:13:30 America/Denver,-1,48.5,49.25,47.9,49.0
20250930 08:13:45 America/Denver,-1,49.0,49.2,47.25,48.2
20250930 08:14:00 America/Denver,-1,48.2,49.05,47.75,48.0
20250930 08:14:15 America/Denver,-1,48.0,48.7,47.3,47.85
20250930 08:14:30 America/Denver,-1,47.85,50.2,47.45,49.3
20250930 08:14:45 America/Denver,-1,49.3,49.95,48.3,48.7
20250930 08:15:00 America/Denver,-1,48.7,50.75,48.2,49.8
20250930 08:15:15 America/Denver,-1,49.8,50.0,48.15,48.8
20250930 08:15:30 America/Denver,-1,48.8,50.45,48.4,49.4
20250930 08:15:45 America/Denver,-1,49.4,50.0,48.7,49.95
20250930 08:16:00 America/Denver,-1,49.95,52.25,49.9,51.6
20250930 08:16:15 America/Denver,-1,51.6,52.15,50.9,51.3
20250930 08:16:30 America/Denver,-1,51.3,52.5,50.55,52.3
20250930 08:16:45 America/Denver,-1,52.3,52.4,51.4,52.0
20250930 08:17:00 America/Denver,-1,52.0,54.2,52.0,53.9
20250930 08:17:15 America/Denver,-1,53.9,55.2,53.9,54.8
20250930 08:17:30 America/Denver,-1,54.8,55.0,53.4,53.7
20250930 08:17:45 America/Denver,-1,53.7,54.35,53.25,53.8
20250930 08:18:00 America/Denver,-1,53.8,54.05,52.65,53.55
20250930 08:18:15 America/Denver,-1,53.55,53.75,52.0,52.6
20250930 08:18:30 America/Denver,-1,52.6,53.05,51.9,52.4
20250930 08:18:45 America/Denver,-1,52.4,53.55,52.25,52.8
20250930 08:19:00 America/Denver,-1,52.8,53.45,51.85,52.4
20250930 08:19:15 America/Denver,-1,52.4,52.55,50.9,52.15
20250930 08:19:30 America/Denver,-1,52.15,52.45,50.65,51.4
20250930 08:19:45 America/Denver,-1,51.4,51.5,49.8,51.0
20250930 08:20:00 America/Denver,-1,51.0,52.15,50.4,52.1
20250930 08:20:15 America/Denver,-1,52.1,53.15,51.65,52.3
20250930 08:20:30 America/Denver,-1,52.3,52.75,51.15,52.4
20250930 08:20:45 America/Denver,-1,52.4,52.4,51.15,51.95
20250930 08:21:00 America/Denver,-1,51.95,52.65,51.1,52.1
20250930 08:21:15 America/Denver,-1,52.1,53.05,51.8,52.3
20250930 08:21:30 America/Denver,-1,52.3,53.4,52.1,52.8
20250930 08:21:45 America/Denver,-1,52.8,53.45,51.9,52.3
20250930 08:22:00 America/Denver,-1,52.3,52.95,52.05,52.55
20250930 08:22:15 America/Denver,-1,52.55,52.8,51.5,52.0
20250930 08:22:30 America/Denver,-1,52.0,54.95,51.9,54.5
20250930 08:22:45 America/Denver,-1,54.5,54.75,53.8,54.05
20250930 08:23:00 America/Denver,-1,54.05,54.95,52.3,52.8
20250930 08:23:15 America/Denver,-1,52.8,53.4,52.05,52.6
20250930 08:23:30 America/Denver,-1,52.6,52.8,50.1,51.4
20250930 08:23:45 America/Denver,-1,51.4,51.85,50.25,51.4
20250930 08:24:00 America/Denver,-1,51.4,53.4,51.4,51.75
20250930 08:24:15 America/Denver,-1,51.75,52.25,50.25,50.4
20250930 08:24:30 America/Denver,-1,50.4,50.5,48.55,50.1
20250930 08:24:45 America/Denver,-1,50.1,50.7,49.75,49.95
20250930 08:25:00 America/Denver,-1,49.95,50.9,48.95,49.7
20250930 08:25:15 America/Denver,-1,49.7,51.25,49.25,50.2
20250930 08:25:30 America/Denver,-1,50.2,50.75,49.5,50.1
20250930 08:25:45 America/Denver,-1,50.1,50.7,49.05,49.75
20250930 08:26:00 America/Denver,-1,49.75,50.45,48.35,49.05
20250930 08:26:15 America/Denver,-1,49.05,49.9,48.3,49.3
20250930 08:26:30 America/Denver,-1,49.3,50.05,47.85,48.65
20250930 08:26:45 America/Denver,-1,48.65,48.95,47.9,48.5
20250930 08:27:00 America/Denver,-1,48.5,49.15,47.9,48.6
20250930 08:27:15 America/Denver,-1,48.6,51.25,48.1,50.05
20250930 08:27:30 America/Denver,-1,50.05,51.95,49.85,51.1
20250930 08:27:45 America/Denver,-1,51.1,51.3,49.45,50.1
20250930 08:28:00 America/Denver,-1,50.1,50.75,49.6,50.3
20250930 08:28:15 America/Denver,-1,50.3,50.75,49.1,50.4
20250930 08:28:30 America/Denver,-1,50.4,50.9,49.5,49.6
20250930 08:28:45 America/Denver,-1,49.6,49.6,48.4,48.75
20250930 08:29:00 America/Denver,-1,48.75,49.95,48.2,49.2
20250930 08:29:15 America/Denver,-1,49.2,50.75,48.85,50.4
20250930 08:29:30 America/Denver,-1,50.4,50.9,49.4,50.15
20250930 08:29:45 America/Denver,-1,50.15,50.45,49.8,50.1
20250930 08:30:00 America/Denver,-1,50.1,51.15,48.95,49.5
20250930 08:30:15 America/Denver,-1,49.5,50.15,48.4,49.2
20250930 08:30:30 America/Denver,-1,49.2,51.25,48.4,50.85
20250930 08:30:45 America/Denver,-1,50.85,52.0,50.45,51.1
20250930 08:31:00 America/Denver,-1,51.1,52.55,51.05,51.3
20250930 08:31:15 America/Denver,-1,51.3,53.1,51.15,52.9
20250930 08:31:30 America/Denver,-1,52.9,54.2,52.6,53.9
20250930 08:31:45 America/Denver,-1,53.9,54.1,51.7,52.0
20250930 08:32:00 America/Denver,-1,52.0,52.75,50.85,51.9
20250930 08:32:15 America/Denver,-1,51.9,51.9,50.55,51.15
20250930 08:32:30 America/Denver,-1,51.15,52.45,51.1,51.7
20250930 08:32:45 America/Denver,-1,51.7,52.9,51.45,52.1
20250930 08:33:00 America/Denver,-1,52.1,53.0,51.75,52.3
20250930 08:33:15 America/Denver,-1,52.3,52.3,49.45,49.7
20250930 08:33:30 America/Denver,-1,49.7,49.9,47.95,48.5
20250930 08:33:45 America/Denver,-1,48.5,48.9,48.15,48.35
20250930 08:34:00 America/Denver,-1,48.35,49.25,47.1,47.4
20250930 08:34:15 America/Denver,-1,47.4,48.4,47.05,47.4
20250930 08:34:30 America/Denver,-1,47.4,47.9,46.65,47.6
20250930 08:34:45 America/Denver,-1,47.6,48.35,47.5,48.0
20250930 08:35:00 America/Denver,-1,48.0,50.1,47.5,47.8
20250930 08:35:15 America/Denver,-1,47.8,48.45,46.8,47.1
20250930 08:35:30 America/Denver,-1,47.1,47.3,45.05,46.0
20250930 08:35:45 America/Denver,-1,46.0,47.2,45.8,47.1
20250930 08:36:00 America/Denver,-1,47.1,48.1,46.95,47.3
20250930 08:36:15 America/Denver,-1,47.3,48.6,46.75,47.5
20250930 08:36:30 America/Denver,-1,47.5,47.55,45.5,45.9
20250930 08:36:45 America/Denver,-1,45.9,46.2,44.4,45.0
20250930 08:37:00 America/Denver,-1,45.0,45.25,43.6,44.8
20250930 08:37:15 America/Denver,-1,44.8,45.15,43.6,44.3
20250930 08:37:30 America/Denver,-1,44.3,45.05,44.3,44.75
20250930 08:37:45 America/Denver,-1,44.75,45.8,44.2,44.8
20250930 08:38:00 America/Denver,-1,44.8,44.9,43.4,43.9
20250930 08:38:15 America/Denver,-1,43.9,44.15,41.3,41.8
20250930 08:38:30 America/Denver,-1,41.8,42.65,40.4,42.4
20250930 08:38:45 America/Denver,-1,42.4,42.9,41.65,41.8
20250930 08:39:00 America/Denver,-1,41.8,41.8,38.75,40.2
20250930 08:39:15 America/Denver,-1,40.2,41.75,39.95,40.75
20250930 08:39:30 America/Denver,-1,40.75,41.0,39.75,40.1
20250930 08:39:45 America/Denver,-1,40.1,41.3,39.4,40.1
20250930 08:40:00 America/Denver,-1,40.1,41.1,39.25,39.55
20250930 08:40:15 America/Denver,-1,39.55,40.8,39.4,40.5
20250930 08:40:30 America/Denver,-1,40.5,41.9,40.4,41.6
20250930 08:40:45 America/Denver,-1,41.6,41.7,40.75,41.25
20250930 08:41:00 America/Denver,-1,41.25,42.7,40.85,41.1
20250930 08:41:15 America/Denver,-1,41.1,42.55,40.8,41.7
20250930 08:41:30 America/Denver,-1,41.7,44.25,41.7,43.8
20250930 08:41:45 America/Denver,-1,43.8,45.2,43.0,44.85
20250930 08:42:00 America/Denver,-1,44.85,45.65,42.7,43.2
20250930 08:42:15 America/Denver,-1,43.2,44.9,42.9,43.8
20250930 08:42:30 America/Denver,-1,43.8,45.2,43.15,43.4
20250930 08:42:45 America/Denver,-1,43.4,44.0,42.1,42.8
20250930 08:43:00 America/Denver,-1,42.8,43.6,42.0,43.0
20250930 08:43:15 America/Denver,-1,43.0,43.8,42.45,42.65
20250930 08:43:30 America/Denver,-1,42.65,43.8,42.5,42.55
20250930 08:43:45 America/Denver,-1,42.55,43.25,42.05,42.5
20250930 08:44:00 America/Denver,-1,42.5,44.0,42.4,43.65
20250930 08:44:15 America/Denver,-1,43.65,44.2,43.25,43.75
20250930 08:44:30 America/Denver,-1,43.75,45.15,43.75,44.9
20250930 08:44:45 America/Denver,-1,44.9,46.1,44.5,45.3
20250930 08:45:00 America/Denver,-1,45.3,47.25,45.1,46.4
20250930 08:45:15 America/Denver,-1,46.4,48.3,46.15,47.3
20250930 08:45:30 America/Denver,-1,47.3,48.45,47.0,47.95
20250930 08:45:45 America/Denver,-1,47.95,48.25,47.2,47.9
20250930 08:46:00 America/Denver,-1,47.9,48.4,47.4,47.7
20250930 08:46:15 America/Denver,-1,47.7,47.9,46.65,47.0
20250930 08:46:30 America/Denver,-1,47.0,48.55,46.8,47.4
20250930 08:46:45 America/Denver,-1,47.4,48.95,47.1,48.65
20250930 08:47:00 America/Denver,-1,48.65,49.8,48.2,48.7
20250930 08:47:15 America/Denver,-1,48.7,49.4,47.8,48.8
20250930 08:47:30 America/Denver,-1,48.8,49.55,47.9,49.1
20250930 08:47:45 America/Denver,-1,49.1,49.4,48.7,49.1
20250930 08:48:00 America/Denver,-1,49.1,52.85,49.1,52.2
20250930 08:48:15 America/Denver,-1,52.2,54.35,52.0,53.1
20250930 08:48:30 America/Denver,-1,53.1,53.7,52.35,53.35
20250930 08:48:45 America/Denver,-1,53.35,54.0,52.85,53.35
20250930 08:49:00 America/Denver,-1,53.35,53.8,52.85,53.25
20250930 08:49:15 America/Denver,-1,53.25,53.6,52.2,52.75
20250930 08:49:30 America/Denver,-1,52.75,53.35,52.4,52.55
20250930 08:49:45 America/Denver,-1,52.55,52.85,51.75,52.5
20250930 08:50:00 America/Denver,-1,52.5,53.2,51.1,51.55
20250930 08:50:15 America/Denver,-1,51.55,52.25,50.4,51.9
20250930 08:50:30 America/Denver,-1,51.9,52.3,50.85,51.9
20250930 08:50:45 America/Denver,-1,51.9,52.15,51.2,51.65
20250930 08:51:00 America/Denver,-1,51.65,52.95,51.6,52.1
20250930 08:51:15 America/Denver,-1,52.1,52.95,51.25,51.8
20250930 08:51:30 America/Denver,-1,51.8,51.95,50.05,51.2
20250930 08:51:45 America/Denver,-1,51.2,52.25,51.0,51.45
20250930 08:52:00 America/Denver,-1,51.45,52.65,51.25,51.6
20250930 08:52:15 America/Denver,-1,51.6,51.75,50.5,51.6
20250930 08:52:30 America/Denver,-1,51.6,52.45,50.6,51.6
20250930 08:52:45 America/Denver,-1,51.6,52.25,50.75,51.1
20250930 08:53:00 America/Denver,-1,51.1,51.2,49.4,49.8
20250930 08:53:15 America/Denver,-1,49.8,51.15,49.3,50.6
20250930 08:53:30 America/Denver,-1,50.6,50.85,49.35,50.0
20250930 08:53:45 America/Denver,-1,50.0,51.0,49.85,50.15
20250930 08:54:00 America/Denver,-1,50.15,51.1,49.5,50.6
20250930 08:54:15 America/Denver,-1,50.6,50.7,48.55,49.5
20250930 08:54:30 America/Denver,-1,49.5,49.75,48.35,48.95
20250930 08:54:45 America/Denver,-1,48.95,49.7,48.95,49.55
20250930 08:55:00 America/Denver,-1,49.55,50.75,49.15,49.6
20250930 08:55:15 America/Denver,-1,49.6,52.0,49.5,51.75
20250930 08:55:30 America/Denver,-1,51.75,54.3,51.4,54.2
20250930 08:55:45 America/Denver,-1,54.2,55.0,53.55,53.85
20250930 08:56:00 America/Denver,-1,53.85,54.3,50.85,52.3
20250930 08:56:15 America/Denver,-1,52.3,52.5,50.2,50.9
20250930 08:56:30 America/Denver,-1,50.9,51.65,50.3,51.35
20250930 08:56:45 America/Denver,-1,51.35,51.85,51.2,51.6
20250930 08:57:00 America/Denver,-1,51.6,53.05,51.2,52.7
20250930 08:57:15 America/Denver,-1,52.7,52.9,50.8,51.3
20250930 08:57:30 America/Denver,-1,51.3,52.65,50.95,51.9
20250930 08:57:45 America/Denver,-1,51.9,52.2,50.8,51.95
20250930 08:58:00 America/Denver,-1,51.95,52.95,51.35,51.8
20250930 08:58:15 America/Denver,-1,51.8,52.25,50.95,51.15
20250930 08:58:30 America/Denver,-1,51.15,52.0,50.8,51.75
20250930 08:58:45 America/Denver,-1,51.75,53.4,51.6,53.05
20250930 08:59:00 America/Denver,-1,53.05,53.6,52.7,53.2
20250930 08:59:15 America/Denver,-1,53.2,54.0,52.9,53.4
20250930 08:59:30 America/Denver,-1,53.4,54.05,52.35,53.2
20250930 08:59:45 America/Denver,-1,53.2,53.6,52.95,53.2
20250930 09:00:00 America/Denver,-1,53.2,53.6,52.2,52.6
20250930 09:00:15 America/Denver,-1,52.6,53.65,52.6,53.6
20250930 09:00:30 America/Denver,-1,53.6,55.15,53.55,53.85
20250930 09:00:45 America/Denver,-1,53.85,54.65,53.85,54.25
20250930 09:01:00 America/Denver,-1,54.25,55.4,54.25,55.0
20250930 09:01:15 America/Denver,-1,55.0,55.3,54.7,55.0
20250930 09:01:30 America/Denver,-1,55.0,55.65,54.95,55.4
20250930 09:01:45 America/Denver,-1,55.4,55.45,54.8,55.3
20250930 09:02:00 America/Denver,-1,55.3,57.25,55.3,56.1
20250930 09:02:15 America/Denver,-1,56.1,56.1,54.3,55.35
20250930 09:02:30 America/Denver,-1,55.35,55.7,54.95,55.3
20250930 09:02:45 America/Denver,-1,55.3,55.55,54.35,54.8
20250930 09:03:00 America/Denver,-1,54.8,55.1,54.15,54.6
20250930 09:03:15 America/Denver,-1,54.6,55.2,54.15,54.15
20250930 09:03:30 America/Denver,-1,54.15,55.0,54.1,54.55
20250930 09:03:45 America/Denver,-1,54.55,54.6,54.1,54.15
20250930 09:04:00 America/Denver,-1,54.15,54.15,53.0,53.2
20250930 09:04:15 America/Denver,-1,53.2,53.85,52.85,53.7
20250930 09:04:30 America/Denver,-1,53.7,55.45,53.7,55.3
20250930 09:04:45 America/Denver,-1,55.3,56.05,55.1,55.9
20250930 09:05:00 America/Denver,-1,55.9,57.05,55.25,55.4
20250930 09:05:15 America/Denver,-1,55.4,55.65,54.8,55.2
20250930 09:05:30 America/Denver,-1,55.2,55.65,54.45,55.55
20250930 09:05:45 America/Denver,-1,55.55,55.75,55.15,55.75
20250930 09:06:00 America/Denver,-1,55.75,56.05,55.55,55.75
20250930 09:06:15 America/Denver,-1,55.75,55.8,53.5,53.7
20250930 09:06:30 America/Denver,-1,53.7,54.45,53.4,54.1
20250930 09:06:45 America/Denver,-1,54.1,54.4,53.3,53.5
20250930 09:07:00 America/Denver,-1,53.5,53.95,53.1,53.85
20250930 09:07:15 America/Denver,-1,53.85,54.05,53.1,53.5
20250930 09:07:30 America/Denver,-1,53.5,53.85,52.45,53.7
